holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
'None',287.68,0.25,0,92,'Rain','light rain',4872
'None',275.62,0,0,90,'Fog','fog',5184
'None',275.55,0.25,0,20,'Rain','light rain',371
'None',291.44,0.25,0,1,'Mist','mist',5968
'None',291.7,1.52,0,90,'Drizzle','light intensity drizzle',1264
'None',287.24,3.45,0,90,'Drizzle','light intensity drizzle',4567
'None',275.5,0.36,0,75,'Rain','light rain',5674
'None',284.49,0.38,0,90,'Mist','mist',966
'None',290.94,0.94,0,44,'Rain','moderate rain',5891
'None',269.24,0,0.05,90,'Mist','mist',3415
'None',252.15,0,0,1,'Clear','sky is clear',2570
'None',283.94,0.25,0,90,'Rain','light rain',4973
'None',283.14,0.51,0,90,'Mist','mist',4454
'None',288.39,1.2,0,75,'Rain','moderate rain',3071
'None',275.15,0,0,90,'Mist','mist',2825
'Independence Day',290.08,0,0,1,'Clear','sky is clear',1060
'None',289.57,0,0,92,'Rain','moderate rain',4449
'None',248.15,0,0,1,'Clear','sky is clear',959
'None',289.26,0.25,0,0,'Rain','light rain',4343
'None',297.66,0,0,92,'Rain','moderate rain',5362
'None',297.62,0.25,0,90,'Rain','moderate rain',955
'None',289.28,0.61,0,75,'Drizzle','light intensity drizzle',5692
'None',278.52,1.13,0,90,'Rain','moderate rain',255
'None',276.88,0.48,0,40,'Rain','light rain',4956
'None',275.75,0,0,90,'Clouds','overcast clouds',2707
'None',270.59,0,0,90,'Mist','mist',4339
'None',297.48,0,0,1,'Thunderstorm','proximity thunderstorm',596
'None',297.63,0,0,40,'Clouds','scattered clouds',6089
'None',292.15,0,0,5,'Mist','mist',1850
'None',281.42,0,0,90,'Rain','moderate rain',4850
'None',283.52,1.52,0,90,'Rain','moderate rain',6807
'None',282.65,0.25,0,75,'Fog','fog',265
'None',290.44,2.79,0,90,'Rain','moderate rain',367
'None',276.793,0,0,64,'Clouds','broken clouds',1300
'None',294.51,1.27,0,88,'Rain','moderate rain',4731
'None',290.01,0.51,0,76,'Rain','light rain',900
'None',277.05,0,0,40,'Clouds','scattered clouds',5387
'None',266.88,0,0,1,'Clear','sky is clear',5370
'None',270.8,0,0,90,'Mist','mist',5005
'None',284.27,0.25,0,75,'Mist','mist',6108
'None',257.75,0,0,75,'Snow','light snow',5017
'None',252.77,0,0,1,'Clear','sky is clear',2485
'None',274.252,0,0,64,'Clouds','broken clouds',1452
'None',273.74,0,0.32,90,'Mist','mist',5182
'None',280.69,0.25,0,90,'Rain','light rain',4731
'None',266.51,0,0,90,'Clouds','overcast clouds',329
'None',262.42,0,0,1,'Clear','sky is clear',526
'None',295.28,1.21,0,90,'Mist','mist',4477
'None',271.72,0,0,90,'Snow','snow',1045
'None',289.33,0.25,0,90,'Thunderstorm','thunderstorm',617
'None',274.84,0,0,90,'Mist','mist',5492
'None',270.82,0,0,20,'Clouds','few clouds',3842
'None',267.84,0,0,64,'Mist','mist',1856
'None',295.06,0.6,0,20,'Rain','light rain',434
'None',293.39,0,0,40,'Clouds','scattered clouds',5090
'None',271.28,0.25,0,40,'Rain','light rain',2584
'None',277.74,0,0,90,'Clouds','overcast clouds',3559
'None',293.43,0.25,0,90,'Rain','light rain',5926
'None',297.28,0.25,0,20,'Rain','light rain',6453
'None',288.71,0.86,0,90,'Drizzle','drizzle',4326
'None',264.12,0.25,0,64,'Rain','light rain',3849
'Veterans Day',281.96,0,0,1,'Clear','sky is clear',572
'None',293.94,2.39,0,75,'Thunderstorm','proximity thunderstorm',5620
'None',289.86,0.51,0,92,'Drizzle','drizzle',6289
'None',296.26,0.63,0,75,'Thunderstorm','proximity thunderstorm',3026
'None',275.59,0,0,1,'Clear','sky is clear',5263
'None',276.44,0,0,20,'Clouds','few clouds',5387
'None',288.97,0,0,1,'Clear','sky is clear',2532
'None',287.56,0.89,0,92,'Rain','light rain',6529
'None',297.38,1.52,0,1,'Rain','moderate rain',310
'None',286.53,0,0,1,'Clear','sky is clear',725
'None',288.48,0,0,75,'Clouds','broken clouds',571
'None',272.79,0.25,0,90,'Rain','light rain',4450
'None',296.79,0,0,8,'Clear','sky is clear',3023
'None',292.44,1.8,0,92,'Thunderstorm','thunderstorm with heavy rain',4711
'None',259.02,0.64,0,64,'Rain','light rain',477
'None',268.381,0,0,24,'Clouds','few clouds',5721
'None',307.87,0,0,75,'Thunderstorm','proximity thunderstorm',3822
'None',289.43,0,0,90,'Rain','moderate rain',1223
'None',283.33,1.55,0,90,'Mist','mist',828
'None',295.9,9.4,0,1,'Haze','haze',3201
'None',278.35,0.25,0,0,'Drizzle','light intensity drizzle',1312
'None',270.22,0,0,75,'Clouds','broken clouds',6094
'None',291.35,0,0,40,'Rain','moderate rain',1320
'None',287.17,0.3,0,1,'Rain','light rain',346
'None',261.86,0,0,1,'Clear','sky is clear',4514
'None',303.94,0,0,40,'Clouds','scattered clouds',6311
'None',274.75,0,0,5,'Clear','sky is clear',2775
'None',288.77,0.25,0,68,'Rain','light rain',378
'None',293.2,2.79,0,90,'Rain','moderate rain',5551
'None',278.07,1.69,0,90,'Mist','mist',5340
'None',293.82,5.92,0,90,'Thunderstorm','proximity thunderstorm',2336
'None',271.03,0,0,64,'Mist','mist',741
'None',287.71,1.44,0,92,'Rain','moderate rain',5162
'None',274,0,0,90,'Clouds','overcast clouds',5220
'None',248.22,0,0,90,'Snow','light snow',269
'None',294.86,0,0,90,'Drizzle','light intensity drizzle',5995
'None',294.58,13.32,0,90,'Mist','mist',5045
'None',273.03,0.33,0,1,'Rain','light rain',5131
'None',277.9,1.52,0,90,'Mist','mist',2819
'None',284.68,0.43,0,90,'Rain','moderate rain',4298
'None',294.98,0,0,1,'Rain','light rain',5674
'None',275.4,0,0,90,'Rain','light rain',555
'None',286.42,0,0,1,'Mist','mist',393
'None',299.48,0,0,40,'Clouds','scattered clouds',4933
'None',296.98,1.15,0,75,'Thunderstorm','proximity thunderstorm',292
'None',269.87,0.25,0,64,'Rain','light rain',2107
'None',273.65,0.54,0,90,'Rain','light rain',4518
'None',291.49,0.25,0,75,'Drizzle','drizzle',522
'None',296.8,0,0,0,'Clear','Sky is Clear',4255
'None',289.58,0,0,1,'Rain','moderate rain',5655
'None',293.09,0,0,90,'Rain','moderate rain',5971
'None',258.46,0.76,0,64,'Rain','light rain',1063
'None',290.57,1.52,0,90,'Mist','mist',234
'None',292.79,0,0,1,'Haze','haze',2362
'None',296.76,0.25,0,90,'Drizzle','light intensity drizzle',4017
'None',274.35,0,0,90,'Snow','snow',4086
'None',256.53,0,0,20,'Clouds','few clouds',4616
'None',291.2,7.11,0,90,'Rain','heavy intensity rain',2740
'None',276.793,0,0,64,'Clouds','broken clouds',3959
'None',274.98,0.89,0,64,'Rain','light rain',5994
'None',286.89,0,0,75,'Clouds','broken clouds',554
'None',301.55,0,0,1,'Clear','sky is clear',4877
'None',288.17,0.25,0,90,'Fog','fog',5331
'None',293.47,0,0,75,'Clouds','broken clouds',4702
'None',296.53,6.6,0,80,'Thunderstorm','thunderstorm with light rain',5413
'None',281.28,0,0,40,'Drizzle','drizzle',583
'None',295.68,0,0,20,'Clouds','few clouds',940
'None',295.59,0,0,64,'Clouds','broken clouds',4748
'None',260.34,0.25,0,64,'Snow','light snow',3257
'None',286.62,0,0,1,'Mist','mist',433
'None',278.86,0,0,40,'Clouds','scattered clouds',3817
'None',276.94,0,0,90,'Rain','light rain',3331
'None',263.23,0,0,1,'Clear','sky is clear',545
'None',292.78,0.25,0,32,'Rain','light rain',4325
'None',290.87,0,0,20,'Clouds','few clouds',4682
'None',272.86,0,0,90,'Mist','mist',386
'State Fair',297.42,0,0,12,'Clouds','few clouds',661
'None',288.46,2.54,0,90,'Thunderstorm','thunderstorm',5123
'None',274.42,0.25,0,64,'Fog','fog',4596
'None',288.14,0.7,0,92,'Rain','moderate rain',5859
'None',271.17,0,0.21,90,'Snow','light snow',2013
'None',266.43,0,0,90,'Snow','light shower snow',3946
'None',291.2,7.11,0,90,'Thunderstorm','proximity thunderstorm',2740
'None',295.01,0.25,0,1,'Rain','light rain',1945
'None',291.21,0.65,0,75,'Rain','moderate rain',3113
'None',275.75,0,0,90,'Clouds','overcast clouds',6566
'Martin Luther King Jr Day',266.08,0,0,1,'Mist','mist',698
'None',284.31,11.58,0,92,'Mist','mist',4388
'None',289.27,0.25,0,90,'Rain','light rain',4980
'None',293.16,1.52,0,90,'Thunderstorm','proximity thunderstorm',356
'None',268.73,0,0,90,'Mist','mist',2391
'None',273.9,0.32,0,90,'Rain','light rain',4526
'None',297.06,7.87,0,90,'Rain','heavy intensity rain',4735
'None',291.85,2.41,0,90,'Thunderstorm','thunderstorm with heavy rain',4971
'None',273.83,0,0.06,90,'Mist','mist',3854
'None',293.94,0,0,90,'Drizzle','drizzle',5872
'None',290.82,0.64,0,90,'Mist','mist',5406
'None',277.05,1.06,0,64,'Rain','moderate rain',5268
'None',260.79,0.25,0,64,'Rain','light rain',1390
'None',288.61,0.38,0,92,'Rain','light rain',4913
'None',272.97,0,0,64,'Snow','light snow',613
'None',279.65,0,0,90,'Clouds','overcast clouds',6465
'None',290.57,0.25,0,1,'Mist','mist',1105
'None',294.91,0,0,1,'Clear','sky is clear',2694
'None',288.35,0,0,1,'Clear','sky is clear',5330
'None',293.02,0.46,0,76,'Rain','light rain',6085
'None',291.2,0,0,36,'Clouds','scattered clouds',5439
'None',286.119,0,0,48,'Clouds','scattered clouds',4261
'None',295.29,0,0,1,'Clear','sky is clear',828
'None',285.87,6.35,0,36,'Rain','heavy intensity rain',586
'None',277.98,0.53,0,44,'Drizzle','light intensity drizzle',396
'None',293.98,15.41,0,90,'Mist','mist',4487
'None',288.77,0.51,0,40,'Rain','light rain',3550
'None',296.05,0,0,0,'Clear','Sky is Clear',5473
'None',291.65,0,0,1,'Mist','mist',2943
'None',295.32,0.25,0,1,'Rain','moderate rain',4557
'None',290.18,0.6,0,40,'Rain','light rain',356
'None',274.5,0.25,0,20,'Rain','light rain',4276
'None',291.23,0,0,1,'Clear','sky is clear',530
'None',297.888,0,0,0,'Clear','Sky is Clear',3917
'None',274.93,0.51,0,64,'Rain','light rain',3752
'None',295.11,0,0,90,'Thunderstorm','proximity thunderstorm',1422
'None',277.79,0.44,0,44,'Rain','light rain',780
'None',272.29,0,0,90,'Fog','fog',4689
'None',275.86,0.25,0,90,'Rain','light rain',2663
'None',298.88,4.06,0,0,'Rain','heavy intensity rain',5860
'None',291.78,0.38,0,90,'Rain','light rain',5687
'None',293.82,0.25,0,1,'Rain','light rain',4456
'None',295.12,20.24,0,90,'Rain','very heavy rain',4302
'None',297.28,0,0,24,'Clouds','few clouds',2900
'None',289.01,0.25,0,20,'Rain','light rain',656
'None',275.27,0.29,0,90,'Rain','light rain',4429
'None',288.76,6.6,0,90,'Rain','heavy intensity rain',5902
'None',292.86,0,0,90,'Mist','mist',5134
'None',270.33,0,0,1,'Clear','sky is clear',2571
'None',273.83,0,0.06,90,'Snow','light snow',3854
'None',292.75,0.26,0,75,'Rain','light rain',6411
'None',305.09,0,0,40,'Clouds','scattered clouds',6002
'None',284.08,0,0,90,'Haze','haze',6405
'None',274.98,0,0,90,'Fog','fog',3283
'None',267.49,0,0,1,'Clear','sky is clear',3565
'None',258.48,0,0,90,'Haze','haze',4440
'None',287.17,0.84,0,24,'Mist','mist',4919
'None',300.61,0,0,75,'Clouds','broken clouds',6317
'None',297.13,2.12,0,80,'Rain','moderate rain',3407
'None',291.46,0.85,0,90,'Mist','mist',386
'None',299.88,0.3,0,90,'Rain','light rain',4198
'None',271.28,0,0,90,'Mist','mist',844
'None',294.24,0.28,0,90,'Mist','mist',3821
'None',295.75,0.25,0,24,'Rain','light rain',3174
'None',279.43,0.25,0,75,'Rain','light rain',6032
'None',290.95,0.9,0,68,'Rain','light rain',5332
'None',288.03,0.25,0,80,'Rain','light rain',2710
'None',290.99,0.25,0,12,'Rain','light rain',4962
'None',281.65,0,0,90,'Haze','haze',3937
'None',276.15,0,0,90,'Clouds','overcast clouds',966
'None',293.35,2.15,0,90,'Mist','mist',3998
'None',268.82,0,0,1,'Clear','sky is clear',2742
'None',282.29,1.66,0,92,'Drizzle','light intensity drizzle',5452
'None',272.02,0,0,1,'Clear','sky is clear',834
'None',283.15,0.25,0,92,'Rain','light rain',4001
'None',289.46,1.27,0,40,'Drizzle','light intensity drizzle',5153
'None',258.68,0,0,1,'Clear','sky is clear',5568
'None',288,0.34,0,75,'Rain','light rain',5075
'None',289.28,0.61,0,75,'Haze','haze',5692
'None',282.07,4.27,0,92,'Mist','mist',340
'None',284.82,1.33,0,90,'Mist','mist',2527
'None',296.58,0,0,1,'Clear','sky is clear',550
'None',295.42,13.46,0,90,'Rain','heavy intensity rain',10
'None',277.11,0.51,0,90,'Rain','light rain',2772
'None',290.87,0.89,0,90,'Mist','mist',5095
'None',261.35,0,0,1,'Haze','haze',5165
'None',288.5,0.4,0,90,'Mist','mist',5481
'None',290.82,0.76,0,90,'Drizzle','drizzle',5181
'None',293.17,1.02,0,75,'Thunderstorm','proximity thunderstorm',874
'None',284.72,0.3,0,1,'Rain','light rain',902
'None',290.39,0,0,68,'Clouds','broken clouds',2685
'None',297.25,0,0,90,'Clouds','overcast clouds',3470
'None',266,0,0,1,'Clear','sky is clear',4927
'None',291.02,4.18,0,90,'Thunderstorm','thunderstorm with rain',4972
'None',296.4,0.25,0,0,'Rain','light rain',4777
'None',295.4,8.4,0,90,'Thunderstorm','thunderstorm with light rain',3628
'None',259.08,0,0,5,'Clear','sky is clear',4409
'None',291.6,0,0,1,'Clear','sky is clear',4575
'None',284.28,0,0,20,'Clouds','few clouds',2218
'None',274.08,0,0,90,'Drizzle','light intensity drizzle',990
'None',278.75,0.25,0,90,'Rain','light rain',436
'None',294.64,0.51,0,36,'Rain','light rain',4989
'None',270.02,0,0,75,'Clouds','broken clouds',5885
'None',290.55,0.51,0,92,'Rain','light rain',851
'None',281.4,0.35,0,92,'Mist','mist',964
'None',283.27,0.64,0,92,'Rain','moderate rain',5901
'None',291.14,1.78,0,90,'Mist','mist',5377
'None',275.34,0,0,1,'Clear','sky is clear',4266
'None',299.39,0.3,0,40,'Rain','light rain',4281
'None',295.55,0,0,36,'Haze','haze',4717
'None',292.85,1.52,0,88,'Mist','mist',3882
'None',297.57,0,0,1,'Clear','sky is clear',4226
'None',289.69,2.03,0,90,'Rain','heavy intensity rain',4830
'None',283.65,0,0,1,'Clear','sky is clear',3420
'None',280.43,0.25,0,90,'Rain','light rain',4195
'None',291.81,0.25,0,75,'Mist','mist',1995
'None',264.54,0,0,90,'Mist','mist',1800
'None',292.93,0.76,0,40,'Rain','light rain',5971
'None',295.22,10.67,0,90,'Rain','heavy intensity rain',7
'None',285.24,0.25,0,1,'Rain','light rain',6466
'None',276.83,1.5,0,90,'Rain','moderate rain',2109
'None',284.08,0,0,90,'Drizzle','light intensity drizzle',4802
'None',294.58,0.51,0,20,'Rain','light rain',4628
'None',278.95,0,0,5,'Clear','sky is clear',3757
'None',287.13,0.38,0,92,'Mist','mist',5139
'None',276.453,0,0,0,'Clear','Sky is Clear',469
'None',270.51,0.25,0,90,'Rain','light rain',4232
'None',287.66,0.25,0,1,'Fog','fog',1036
'None',277.18,0.83,0,64,'Rain','light rain',3997
'None',262.96,0,0,5,'Haze','haze',4938
'None',264.79,0,0,90,'Fog','fog',3572
'None',271.73,0,0.06,90,'Snow','light snow',2351
'None',285.97,0.64,0,90,'Rain','light rain',1180
'None',295.65,0,0,40,'Clouds','scattered clouds',6259
'None',297.75,0,0,12,'Rain','light rain',3006
'None',301.887,0,0,8,'Clear','sky is clear',2656
'None',275.53,0.25,0,1,'Rain','light rain',4579
'None',286.38,0.36,0,92,'Rain','light rain',5181
'None',272.22,0,0,75,'Clouds','broken clouds',354
'None',289.55,0,0,1,'Fog','fog',3449
'None',286.63,2.37,0,88,'Rain','moderate rain',899
'None',293.79,3.1,0,90,'Drizzle','light intensity drizzle',3017
'None',288.48,1.41,0,92,'Rain','moderate rain',2334
'None',300.78,0,0,1,'Clear','sky is clear',3092
'None',295.49,0,0,75,'Clouds','broken clouds',1131
'None',284.25,0.34,0,68,'Rain','moderate rain',3093
'None',289.6,0,0,1,'Clear','sky is clear',1169
'None',291.83,2.7,0,90,'Rain','moderate rain',2776
'None',291.22,1.02,0,1,'Mist','mist',325
'None',288.15,1.72,0,92,'Drizzle','light intensity drizzle',1053
'None',288.2,0.52,0,75,'Mist','mist',904
'None',295.46,0,0,90,'Mist','mist',4393
'None',291.1,5.19,0,90,'Thunderstorm','proximity thunderstorm',5065
'None',294.27,0.51,0,90,'Rain','light rain',4024
'None',269.22,0,0,90,'Snow','light snow',634
'None',287.82,0.25,0,100,'Rain','light rain',5904
'None',268.85,0,0,90,'Mist','mist',3865
'None',295.88,1.34,0,48,'Rain','moderate rain',5729
'None',294.49,3.05,0,20,'Thunderstorm','proximity thunderstorm',4499
'None',300.84,0,0,36,'Clouds','scattered clouds',2811
'None',296.26,0,0,40,'Clouds','scattered clouds',4218
'None',286.79,0,0,1,'Clear','sky is clear',6816
'None',255.14,0,0,90,'Clouds','overcast clouds',890
'None',291.89,0.98,0,90,'Mist','mist',5259
'None',292.7,0.89,0,88,'Rain','light rain',674
'None',292.65,1.11,0,92,'Rain','moderate rain',2508
'None',293.25,1.27,0,75,'Thunderstorm','proximity thunderstorm',2527
'None',277.3,1.63,0,40,'Rain','moderate rain',5663
'None',294.13,1.4,0,75,'Rain','moderate rain',1306
'None',267.11,0,0,90,'Clouds','overcast clouds',3803
'None',264.65,0.25,0,90,'Rain','light rain',3587
'None',278.66,0,0,1,'Mist','mist',351
'None',294.49,0.25,0,1,'Mist','mist',801
'None',291.573,0,0,92,'Clouds','overcast clouds',1188
'None',277.99,0,0,90,'Drizzle','light intensity drizzle',6015
'None',278.1,0,0,20,'Clouds','few clouds',1277
'None',288.08,0.6,0,1,'Rain','light rain',452
'None',289.48,9.53,0,90,'Mist','mist',852
'None',291.45,0.25,0,75,'Rain','light rain',3481
'None',264.53,14.73,0,64,'Snow','light snow',610
'None',282.37,0,0,90,'Clouds','overcast clouds',716
'None',293.34,1.52,0,88,'Rain','moderate rain',828
'None',295.82,44.45,0,76,'Rain','very heavy rain',4802
'None',264.86,0,0,90,'Mist','mist',3562
'None',279.57,0,0,90,'Rain','light rain',3994
'None',293.54,0.42,0,90,'Rain','light rain',5637
'None',295.38,0,0,40,'Thunderstorm','thunderstorm with rain',5416
'None',291.62,0,0,90,'Drizzle','drizzle',3089
'None',290.78,3.75,0,90,'Rain','heavy intensity rain',4024
'None',270.15,0,0,1,'Clear','sky is clear',4762
'None',299.8,0,0,1,'Clear','sky is clear',3036
'None',264.86,0,0,90,'Snow','heavy snow',3562
'None',268.86,0,0,64,'Fog','fog',1092
'None',288.97,0,0,1,'Clear','sky is clear',365
'None',290.02,0.25,0,92,'Rain','light rain',388
'None',287.2,0.3,0,1,'Rain','light rain',355
'None',292.93,0,0,90,'Clouds','overcast clouds',4994
'None',298.28,0,0,1,'Rain','proximity shower rain',4363
'None',299.83,0,0,76,'Clouds','broken clouds',3277
'None',294.32,0.25,0,90,'Rain','moderate rain',528
'None',258.8,0.25,0,0,'Rain','light rain',5043
'None',288.63,0.25,0,40,'Drizzle','light intensity drizzle',5518
'None',281.08,0,0,90,'Clouds','overcast clouds',6988
'None',288.54,0.25,0,90,'Rain','heavy intensity rain',6516
'None',286.76,0,0,90,'Rain','heavy intensity rain',5773
'None',302.78,0,0,90,'Clouds','overcast clouds',5575
'None',296.69,1.78,0,75,'Rain','moderate rain',4638
'None',285.72,0,0,90,'Rain','heavy intensity rain',803
'None',274.21,0,0,64,'Drizzle','light intensity drizzle',316
'None',276.48,0,0,90,'Rain','moderate rain',4704
'None',291.49,0.25,0,75,'Mist','mist',522
'None',270.54,0.76,0,64,'Snow','light snow',812
'None',291.47,0.25,0,48,'Drizzle','light intensity drizzle',368
'None',284.49,5.27,0,92,'Thunderstorm','proximity thunderstorm',4463
'None',293.63,1.52,0,40,'Rain','moderate rain',2536
'None',294.5,0,0,20,'Clouds','few clouds',3235
'None',293.09,0.25,0,90,'Rain','light rain',916
'None',297.83,0,0,1,'Clear','sky is clear',2123
'None',286.66,0.25,0,90,'Mist','mist',802
'None',281.14,0,0,1,'Clear','sky is clear',2416
'None',290.64,0,0,75,'Clouds','broken clouds',1627
'None',295.78,0,0,0,'Clear','Sky is Clear',4483
'None',292.27,0.51,0,1,'Rain','light rain',254
'None',266.14,0,0,1,'Clear','sky is clear',464
'None',291.22,2.49,0,90,'Mist','mist',4166
'None',286.64,0.38,0,90,'Mist','mist',4853
'None',288.58,0.38,0,20,'Rain','light rain',5642
'None',291.5,1.4,0,90,'Rain','light intensity shower rain',4507
'None',290.28,1.51,0,90,'Rain','moderate rain',4390
'None',288.53,0,0,40,'Clouds','scattered clouds',1987
'None',299.4,0.25,0,40,'Rain','light rain',6128
'None',288.43,0.44,0,90,'Mist','mist',5873
'None',290.82,0,0,90,'Clouds','overcast clouds',6336
'None',271.84,0,0,1,'Clear','sky is clear',1723
'None',270.08,0,0,90,'Mist','mist',3683
'None',302.54,0,0,75,'Thunderstorm','proximity thunderstorm',3900
'None',294.27,0.51,0,90,'Thunderstorm','thunderstorm with rain',4024
'None',258.38,0.51,0,64,'Snow','heavy snow',3567
'None',274.79,0,0,20,'Clouds','few clouds',5515
'None',272.32,0.25,0,64,'Snow','light snow',3449
'None',265.36,0,0,90,'Snow','light snow',2301
'None',277.09,1.32,0,90,'Rain','moderate rain',812
'None',301.94,0,0,1,'Clear','sky is clear',4457
'None',268.91,0,0.05,90,'Mist','mist',3568
'None',288.63,2.48,0,75,'Drizzle','light intensity drizzle',5412
'None',247.15,0,0,75,'Clouds','broken clouds',2885
'None',269.27,0,0,86,'Clouds','overcast clouds',3632
'None',283.94,0,0,90,'Rain','light rain',3108
'None',291.79,5.46,0,90,'Mist','mist',1481
'None',289.79,2.1,0,1,'Thunderstorm','proximity thunderstorm',851
'None',282.97,0,0,90,'Haze','haze',870
'None',286.82,0,0,90,'Drizzle','drizzle',598
'None',276.67,0.25,0,90,'Rain','light rain',2693
'None',273,0,0,90,'Mist','mist',352
'None',286.92,0.51,0,76,'Rain','light rain',4759
'None',290.05,3.65,0,100,'Mist','mist',5126
'None',293.22,4.57,0,90,'Haze','haze',5205
'None',277.43,0.38,0,48,'Rain','light rain',5419
'None',289.64,3.28,0,75,'Thunderstorm','thunderstorm with heavy rain',1495
'None',294.28,0.25,0,90,'Haze','haze',2863
